latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.50561,16.87488,309.65,1.95,1.36,2022-06-01,0841,T,63,6.1NRT,295.21,15.87,D
-12.01979,20.07925,307.82,1.17,1.08,2022-06-01,0841,T,59,6.1NRT,297.65,5.59,D
-11.60004,17.22592,307.94,1.82,1.32,2022-06-01,0841,T,59,6.1NRT,295.99,11.53,D
-12.48406,22.99289,311.35,1.01,1,2022-06-01,0841,T,68,6.1NRT,297.47,7.79,D
-12.44616,22.47856,312.84,1,1,2022-06-01,0841,T,68,6.1NRT,299.65,7.19,D
-12.44749,22.48768,313.59,1,1,2022-06-01,0841,T,69,6.1NRT,300.62,7.62,D
-11.59976,16.88808,306.46,1.93,1.36,2022-06-01,0841,T,54,6.1NRT,295.64,8.83,D
-11.63116,17.07772,306.8,1.87,1.34,2022-06-01,0841,T,55,6.1NRT,295.47,10.1,D
-13.38219,29.32911,306.67,2.43,1.5,2022-06-01,0841,T,61,6.1NRT,292.74,24.17,D
-12.47276,22.22295,339.33,1,1,2022-06-01,0841,T,91,6.1NRT,301.81,37.14,D
-12.47411,22.23208,337.65,1,1,2022-06-01,0841,T,90,6.1NRT,303.82,34.32,D
-11.66888,17.11772,307.18,1.85,1.33,2022-06-01,0841,T,57,6.1NRT,295.54,9.7,D
-12.48264,22.22475,328.33,1,1,2022-06-01,0841,T,84,6.1NRT,302.59,21.33,D
-12.48399,22.23388,325.53,1,1,2022-06-01,0841,T,82,6.1NRT,303.02,18.09,D
-12.49296,22.23254,318.13,1,1,2022-06-01,0841,T,74,6.1NRT,302.02,11.35,D
-12.80025,24.25348,320.98,1.09,1.04,2022-06-01,0841,T,77,6.1NRT,298.3,17.48,D
-12.80822,24.24219,324.94,1.09,1.04,2022-06-01,0841,T,83,6.1NRT,295.07,21.88,D
-12.80961,24.25219,372.58,1.09,1.04,2022-06-01,0841,T,100,6.1NRT,299.25,138.95,D
-12.72037,23.1653,338.22,1.02,1.01,2022-06-01,0841,T,90,6.1NRT,298.6,39.38,D
-12.72169,23.17451,330.33,1.02,1.01,2022-06-01,0841,T,86,6.1NRT,296.31,27.63,D
-11.79234,16.78854,308.23,1.95,1.36,2022-06-01,0841,T,59,6.1NRT,295.83,12.87,D
-12.65541,21.96186,320.29,1.01,1,2022-06-01,0841,T,76,6.1NRT,300.88,12.74,D
-12.65677,21.97104,326.29,1.01,1,2022-06-01,0841,T,82,6.1NRT,301.8,18.91,D
-12.66575,21.96969,316.24,1.01,1,2022-06-01,0841,T,69,6.1NRT,300.05,8.43,D
-13.17701,25.45198,305.82,1.26,1.12,2022-06-01,0841,T,60,6.1NRT,295.69,6.24,D
-13.17856,25.4635,305.42,1.27,1.12,2022-06-01,0841,T,59,6.1NRT,294.71,5.81,D
-13.18859,25.46209,304.37,1.27,1.12,2022-06-01,0841,T,44,6.1NRT,293.98,4.93,D
-11.82021,16.24209,308.37,2.15,1.42,2022-06-01,0841,T,59,6.1NRT,296.35,14.37,D
-13.22394,25.19579,308.61,1.22,1.1,2022-06-01,0841,T,65,6.1NRT,296,8.89,D
-12.86778,22.53101,315.34,1,1,2022-06-01,0841,T,52,6.1NRT,302.95,6.46,D
-12.87541,22.52055,324.61,1,1,2022-06-01,0841,T,81,6.1NRT,303.19,15.44,D
-12.87675,22.52968,325.78,1,1,2022-06-01,0841,T,82,6.1NRT,303.37,16.71,D
-12.94515,22.68177,308.76,1,1,2022-06-01,0841,T,56,6.1NRT,297.38,5.06,D
-12.91625,22.04431,322.18,1,1,2022-06-01,0841,T,78,6.1NRT,301.78,14.58,D
-12.9176,22.05347,337.46,1,1,2022-06-01,0841,T,89,6.1NRT,303.82,34.65,D
-12.25493,17.51115,313.38,1.69,1.28,2022-06-01,0841,T,71,6.1NRT,297.41,18.41,D
-12.25742,17.52633,311.81,1.68,1.28,2022-06-01,0841,T,69,6.1NRT,296.11,16.12,D
-12.96419,21.934,335.98,1,1,2022-06-01,0841,T,88,6.1NRT,304.37,30.78,D
-12.96554,21.94318,350.15,1,1,2022-06-01,0841,T,96,6.1NRT,305.61,57.11,D
-12.9669,21.95236,323.64,1,1,2022-06-01,0841,T,79,6.1NRT,301.51,15.81,D
-12.47033,18.47022,312.9,1.43,1.18,2022-06-01,0841,T,70,6.1NRT,294.84,16.91,D
-12.47244,18.48317,324.98,1.43,1.18,2022-06-01,0841,T,82,6.1NRT,296.01,36.28,D
-13.49618,25.32507,305.78,1.25,1.11,2022-06-01,0841,T,58,6.1NRT,295.01,6.39,D
-11.9982,14.90154,309.04,2.7,1.57,2022-06-01,0841,T,61,6.1NRT,295.39,25.64,D
-13.27052,22.64288,313.2,1,1,2022-06-01,0841,T,66,6.1NRT,300.17,6.37,D
-13.27186,22.65206,321.83,1,1,2022-06-01,0841,T,78,6.1NRT,300.35,14.49,D
-13.26365,22.40398,316.61,1,1,2022-06-01,0841,T,69,6.1NRT,303.98,7.15,D
-13.26498,22.41313,319.49,1,1,2022-06-01,0841,T,75,6.1NRT,303.54,10.05,D
-12.05856,14.88597,305.17,2.7,1.57,2022-06-01,0841,T,36,6.1NRT,294.49,14.84,D
-13.89466,27.00065,305.92,1.64,1.26,2022-06-01,0841,T,58,6.1NRT,293.25,11.94,D
-13.30657,22.50987,315.75,1,1,2022-06-01,0841,T,71,6.1NRT,302.31,6.66,D
-13.30791,22.51904,323.68,1,1,2022-06-01,0841,T,79,6.1NRT,303.34,14.5,D
-13.46027,23.58197,307.74,1.05,1.02,2022-06-01,0841,T,56,6.1NRT,296.88,5.72,D
-13.38704,22.557,328.86,1,1,2022-06-01,0841,T,84,6.1NRT,301.3,22.03,D
-13.38838,22.56617,323.3,1,1,2022-06-01,0841,T,79,6.1NRT,301.65,15.45,D
-14.09349,27.88007,309.46,1.92,1.35,2022-06-01,0841,T,58,6.1NRT,296.27,14.72,D
-14.12297,28.02172,322.11,1.97,1.37,2022-06-01,0841,T,80,6.1NRT,296.87,45.25,D
-14.14508,28.20568,306.92,2.04,1.39,2022-06-01,0841,T,60,6.1NRT,292,13.22,D
-13.37034,22.12905,312.22,1,1,2022-06-01,0841,T,63,6.1NRT,299.53,4.92,D
-13.37169,22.13821,334.02,1,1,2022-06-01,0841,T,87,6.1NRT,301.22,28.16,D
-13.41056,22.4037,318.24,1,1,2022-06-01,0841,T,74,6.1NRT,302.78,9.91,D
-13.48232,22.83435,326.64,1.01,1,2022-06-01,0841,T,82,6.1NRT,299.24,19.41,D
-14.10625,27.39726,309.37,1.77,1.3,2022-06-01,0841,T,56,6.1NRT,294.98,12.31,D
-13.39592,22.17531,314.61,1,1,2022-06-01,0841,T,69,6.1NRT,299.4,7.27,D
-14.10175,27.39194,305.9,1.77,1.3,2022-06-01,0841,T,22,6.1NRT,294.5,7.42,D
-13.46166,22.43687,315.73,1,1,2022-06-01,0841,T,66,6.1NRT,302.35,8.15,D
-12.53066,16.47579,308.17,2,1.38,2022-06-01,0841,T,62,6.1NRT,294.72,15.18,D
-14.20126,27.915,309.5,1.94,1.36,2022-06-01,0841,T,66,6.1NRT,293.83,16.08,D
-12.49274,16.17607,313.09,2.11,1.41,2022-06-01,0841,T,70,6.1NRT,294.23,27.64,D
-13.55423,22.95015,312.43,1.01,1.01,2022-06-01,0841,T,61,6.1NRT,300.6,4.95,D
-13.2821,20.91688,305.76,1.05,1.02,2022-06-01,0841,T,49,6.1NRT,295.4,5.43,D
-13.74793,24.11946,314.19,1.1,1.05,2022-06-01,0841,T,72,6.1NRT,297.79,10.6,D
-13.74933,24.12949,307.74,1.1,1.05,2022-06-01,0841,T,57,6.1NRT,297.29,5.55,D
-14.0099,25.91388,304.13,1.39,1.17,2022-06-01,0841,T,51,6.1NRT,294.04,6.68,D
-12.40431,15.12401,306.73,2.55,1.54,2022-06-01,0841,T,33,6.1NRT,294.78,16.8,D
-12.43175,15.11936,307.11,2.55,1.54,2022-06-01,0841,T,40,6.1NRT,294.42,18.62,D
-13.61201,22.58623,311.38,1,1,2022-06-01,0841,T,62,6.1NRT,300.78,4.72,D
-13.75167,23.56046,305.17,1.05,1.02,2022-06-01,0841,T,44,6.1NRT,294.61,4.96,D
-14.12794,26.32644,311.12,1.48,1.2,2022-06-01,0841,T,51,6.1NRT,295.01,12.18,D
-14.12973,26.34014,319.57,1.48,1.2,2022-06-01,0841,T,78,6.1NRT,296.11,24.96,D
-13.98319,25.00237,306.1,1.22,1.1,2022-06-01,0841,T,57,6.1NRT,293.44,6.34,D
-13.99901,25.04596,313.81,1.23,1.1,2022-06-01,0841,T,65,6.1NRT,295.99,11.96,D
-14.0353,25.32142,315.77,1.27,1.12,2022-06-01,0841,T,74,6.1NRT,295.29,15.95,D
-14.03683,25.33312,307.52,1.28,1.12,2022-06-01,0841,T,61,6.1NRT,295.29,7.5,D
-13.65166,22.41483,315.04,1,1,2022-06-01,0841,T,66,6.1NRT,297.66,7.79,D
-13.653,22.42401,319.37,1,1,2022-06-01,0841,T,74,6.1NRT,298.07,11.43,D
-13.67665,22.52368,317.28,1,1,2022-06-01,0841,T,72,6.1NRT,299.52,9.67,D
-13.67362,22.43969,314.1,1,1,2022-06-01,0841,T,55,6.1NRT,300.35,7.3,D
-13.67495,22.44887,328.51,1,1,2022-06-01,0841,T,83,6.1NRT,300.18,22.11,D
-14.35848,27.41366,310.2,1.79,1.31,2022-06-01,0841,T,66,6.1NRT,299.26,13.91,D
-14.0784,25.18568,309.36,1.25,1.11,2022-06-01,0841,T,65,6.1NRT,295.57,8.47,D
-14.07996,25.19715,306.57,1.25,1.11,2022-06-01,0841,T,59,6.1NRT,295.06,6.24,D
-12.51131,14.87906,307.74,2.65,1.56,2022-06-01,0841,T,26,6.1NRT,295.83,19.53,D
-14.33907,27.07542,319.69,1.68,1.28,2022-06-01,0841,T,78,6.1NRT,294.87,31.43,D
-14.34107,27.09094,347.29,1.69,1.28,2022-06-01,0841,T,95,6.1NRT,296.87,116.56,D
-14.07577,25.08639,312.73,1.24,1.1,2022-06-01,0841,T,55,6.1NRT,296.37,9.32,D
-14.1523,25.67857,311.02,1.34,1.15,2022-06-01,0841,T,25,6.1NRT,296.15,8.79,D
-14.3651,27.40643,312.91,1.79,1.31,2022-06-01,0841,T,54,6.1NRT,298.6,17.61,D
-14.08569,25.08504,313.95,1.24,1.1,2022-06-01,0841,T,70,6.1NRT,298.65,10.69,D
-14.33831,27.08487,346.48,1.69,1.28,2022-06-01,0841,T,94,6.1NRT,296.63,114.46,D
-14.3402,27.1004,320.28,1.69,1.28,2022-06-01,0841,T,78,6.1NRT,294.14,34.41,D
-12.51126,14.84745,305.1,2.66,1.57,2022-06-01,0841,T,45,6.1NRT,293.63,14.82,D
-12.51555,14.87171,306.87,2.65,1.56,2022-06-01,0841,T,58,6.1NRT,295.5,19.1,D
-14.17276,25.51409,306.97,1.31,1.14,2022-06-01,0841,T,48,6.1NRT,295.64,5.75,D
-14.20176,25.49783,345.3,1.31,1.14,2022-06-01,0841,T,94,6.1NRT,296.89,74.36,D
-14.20337,25.50991,309.28,1.31,1.14,2022-06-01,0841,T,64,6.1NRT,294.06,8.86,D
-12.55502,14.65705,303.88,2.75,1.59,2022-06-01,0841,T,43,6.1NRT,293.56,14.75,D
-14.27866,25.54327,320.6,1.32,1.14,2022-06-01,0841,T,70,6.1NRT,297.88,20.22,D
-14.45592,26.74104,308.14,1.6,1.25,2022-06-01,0841,T,32,6.1NRT,295.7,8.93,D
-14.16803,23.25486,310.41,1.04,1.02,2022-06-01,0841,T,48,6.1NRT,299.66,5.05,D
-14.49591,25.56345,324.44,1.33,1.14,2022-06-01,0841,T,81,6.1NRT,296.33,30.9,D
-14.04015,22.17542,313.93,1,1,2022-06-01,0841,T,68,6.1NRT,300.18,6.87,D
-14.31,23.81237,312.67,1.08,1.04,2022-06-01,0841,T,67,6.1NRT,297.72,8.92,D
-14.0845,21.91531,311.32,1,1,2022-06-01,0841,T,57,6.1NRT,298.97,5.89,D
-14.08585,21.9245,311.65,1,1,2022-06-01,0841,T,48,6.1NRT,298.72,6.31,D
-15.06452,27.12594,313.96,1.74,1.29,2022-06-01,0841,T,71,6.1NRT,292.67,21.2,D
-15.06655,27.14207,318.46,1.75,1.3,2022-06-01,0841,T,76,6.1NRT,290.53,30.13,D
-15.06234,27.13612,325.45,1.75,1.3,2022-06-01,0841,T,82,6.1NRT,292.41,44.45,D
-14.56004,23.04056,309.13,1.03,1.01,2022-06-01,0841,T,54,6.1NRT,298.32,4.76,D
-15.05924,26.36856,308.56,1.54,1.22,2022-06-01,0841,T,61,6.1NRT,293.27,11.46,D
-15.06242,26.37677,307.26,1.54,1.22,2022-06-01,0841,T,41,6.1NRT,291.99,9.06,D
-14.63223,22.9662,313.03,1.02,1.01,2022-06-01,0841,T,65,6.1NRT,297.05,7.91,D
-14.96232,25.1696,308.07,1.28,1.12,2022-06-01,0841,T,57,6.1NRT,296.41,6.69,D
-14.38917,20.99128,310.53,1.03,1.01,2022-06-01,0841,T,64,6.1NRT,296.68,7.32,D
-14.3906,21.00076,310.72,1.03,1.01,2022-06-01,0841,T,64,6.1NRT,297.05,7.32,D
-14.64409,21.90001,314.91,1,1,2022-06-01,0841,T,57,6.1NRT,299.07,7.09,D
-14.64545,21.90922,337.31,1,1,2022-06-01,0841,T,89,6.1NRT,300.97,32.56,D
-14.66474,21.91572,312.4,1,1,2022-06-01,0841,T,30,6.1NRT,299.21,4.96,D
-14.66609,21.92492,313.95,1,1,2022-06-01,0841,T,68,6.1NRT,299.33,6.49,D
-15.22278,24.98407,317.42,1.26,1.11,2022-06-01,0841,T,74,6.1NRT,298.26,16.61,D
-15.44225,26.68372,317.27,1.64,1.26,2022-06-01,0841,T,76,6.1NRT,295.13,25.11,D
-15.23278,24.9827,342.44,1.26,1.11,2022-06-01,0841,T,92,6.1NRT,296.79,61.99,D
-15.23433,24.99432,316.21,1.26,1.11,2022-06-01,0841,T,70,6.1NRT,295.06,15.27,D
-15.36394,24.44844,309.23,1.18,1.08,2022-06-01,0841,T,61,6.1NRT,296.06,7.3,D
-14.70689,19.64452,325.12,1.14,1.07,2022-06-01,0841,T,76,6.1NRT,297.63,22.17,D
-14.58432,18.30054,311.04,1.36,1.16,2022-06-01,0841,T,68,6.1NRT,295.16,12.96,D
-14.75448,18.84581,311.6,1.26,1.11,2022-06-01,0841,T,68,6.1NRT,296.31,9.12,D
-14.79515,18.77945,312.27,1.27,1.12,2022-06-01,0841,T,68,6.1NRT,295.99,10.41,D
-14.93551,19.40281,328.02,1.17,1.08,2022-06-01,0841,T,84,6.1NRT,295.09,29.69,D
-14.93721,19.41356,321.72,1.17,1.07,2022-06-01,0841,T,79,6.1NRT,294.86,21.09,D
-15.80042,25.19548,318.9,1.31,1.14,2022-06-01,0841,T,76,6.1NRT,295.4,21.76,D
-15.17179,19.85565,309.56,1.11,1.05,2022-06-01,0841,T,42,6.1NRT,298.63,5.96,D
-15.17339,19.86583,319.68,1.1,1.05,2022-06-01,0841,T,77,6.1NRT,297.27,15.62,D
-15.39334,21.17933,310.48,1.01,1.01,2022-06-01,0841,T,62,6.1NRT,294.99,7.76,D
-14.95237,17.92979,308.3,1.42,1.18,2022-06-01,0841,T,53,6.1NRT,295.24,10.49,D
-14.79575,16.51063,344.16,1.8,1.32,2022-06-01,0841,T,93,6.1NRT,295.09,111.67,D
-15.08382,18.20976,319.88,1.36,1.15,2022-06-01,0841,T,60,6.1NRT,296.15,22.34,D
-14.78999,16.50488,314.14,1.8,1.32,2022-06-01,0841,T,48,6.1NRT,293.15,21.01,D
-14.79284,16.5212,335.42,1.8,1.31,2022-06-01,0841,T,89,6.1NRT,295.5,75.81,D
-15.0918,18.21458,323.71,1.36,1.15,2022-06-01,0841,T,80,6.1NRT,296.39,28.6,D
-16.21666,25.49839,307.37,1.39,1.17,2022-06-01,0841,T,44,6.1NRT,296.09,7.34,D
-16.21834,25.51131,312.15,1.39,1.17,2022-06-01,0841,T,67,6.1NRT,296.54,12.79,D
-15.31049,18.92595,325.57,1.22,1.1,2022-06-01,0841,T,82,6.1NRT,297.85,26.83,D
-15.60466,19.55335,306.79,1.13,1.06,2022-06-01,0841,T,44,6.1NRT,296.26,4.25,D
-15.88183,21.12007,311.67,1.01,1,2022-06-01,0841,T,64,6.1NRT,298.45,6.35,D
-15.5015,18.33442,323.57,1.31,1.14,2022-06-01,0841,T,81,6.1NRT,297.28,26.66,D
-15.66519,19.35308,330.65,1.15,1.07,2022-06-01,0841,T,85,6.1NRT,296.78,32.22,D
-15.32261,16.71024,328.72,1.7,1.28,2022-06-01,0843,T,85,6.1NRT,292.51,57.74,D
-15.53451,16.80276,315.48,1.66,1.27,2022-06-01,0843,T,74,6.1NRT,293.17,26.32,D
-15.53711,16.81811,334.68,1.66,1.27,2022-06-01,0843,T,89,6.1NRT,293.89,71.69,D
-16.7228,23.33003,309.86,1.08,1.04,2022-06-01,0843,T,55,6.1NRT,298,5.09,D
-16.72419,23.34013,310.86,1.08,1.04,2022-06-01,0843,T,58,6.1NRT,297.94,6.36,D
-16.46606,21.33514,310.99,1,1,2022-06-01,0843,T,36,6.1NRT,297.42,6.28,D
-16.47504,21.33375,311.99,1,1,2022-06-01,0843,T,60,6.1NRT,298.48,6.5,D
-16.28697,20.01782,309.02,1.07,1.03,2022-06-01,0843,T,56,6.1NRT,298.37,5.34,D
-16.15441,18.88804,308.17,1.2,1.09,2022-06-01,0843,T,56,6.1NRT,296.41,5.87,D
-16.15619,18.89917,306.76,1.2,1.09,2022-06-01,0843,T,50,6.1NRT,295.58,4.58,D
-16.80644,22.5448,315.98,1.03,1.01,2022-06-01,0843,T,71,6.1NRT,301.35,8.01,D
-16.84951,22.7844,314.45,1.04,1.02,2022-06-01,0843,T,69,6.1NRT,296.34,9.42,D
-16.85087,22.79412,314.11,1.04,1.02,2022-06-01,0843,T,68,6.1NRT,295.5,9.28,D
-16.62281,21.08817,313.02,1.01,1,2022-06-01,0843,T,66,6.1NRT,298.46,7.04,D
-16.68208,21.17766,345.59,1,1,2022-06-01,0843,T,93,6.1NRT,301.15,46.49,D
-16.68347,21.18699,336.22,1,1,2022-06-01,0843,T,89,6.1NRT,301.26,30.47,D
-16.68969,21.16693,327.78,1,1,2022-06-01,0843,T,83,6.1NRT,299.16,20.57,D
-16.69107,21.17626,318.94,1,1,2022-06-01,0843,T,67,6.1NRT,299.05,10.67,D
-16.70006,21.17486,327.07,1,1,2022-06-01,0843,T,82,6.1NRT,299.91,19.88,D
-16.70144,21.18419,326.58,1,1,2022-06-01,0843,T,82,6.1NRT,300.3,18.73,D
-17.02194,23.22681,317.66,1.08,1.04,2022-06-01,0843,T,74,6.1NRT,299,12.17,D
-16.7085,20.86068,308.92,1.01,1.01,2022-06-01,0843,T,56,6.1NRT,296.7,4.96,D
-16.7822,20.9836,311.4,1.01,1,2022-06-01,0843,T,63,6.1NRT,298.84,6,D
-16.89543,19.36922,324.78,1.12,1.05,2022-06-01,0843,T,81,6.1NRT,297.67,21.93,D
-16.90487,19.36764,350.7,1.12,1.05,2022-06-01,0843,T,96,6.1NRT,298.36,69.25,D
-16.90648,19.37802,333.85,1.11,1.05,2022-06-01,0843,T,88,6.1NRT,297.93,34,D
-17.37798,21.02817,305.31,1,1,2022-06-01,0843,T,38,6.1NRT,295.14,3.33,D
-17.10485,19.06695,307.93,1.14,1.07,2022-06-01,0843,T,58,6.1NRT,296.5,6.01,D
-17.07228,18.28793,316.83,1.26,1.11,2022-06-01,0843,T,44,6.1NRT,298.06,14.16,D
-18.02203,24.28461,327.11,1.24,1.11,2022-06-01,0843,T,83,6.1NRT,299.36,27.36,D
-18.02353,24.29624,322.34,1.24,1.11,2022-06-01,0843,T,79,6.1NRT,301.27,20.11,D
-17.86712,22.31186,310.1,1.03,1.01,2022-06-01,0843,T,62,6.1NRT,296.26,6.58,D
-17.87621,22.31049,307.22,1.03,1.01,2022-06-01,0843,T,50,6.1NRT,295.24,4.51,D
-17.93725,22.42308,314.92,1.03,1.02,2022-06-01,0843,T,71,6.1NRT,298,10.22,D
-17.9386,22.43279,327.54,1.04,1.02,2022-06-01,0843,T,83,6.1NRT,300.55,23.27,D
-17.62194,19.95796,310.34,1.05,1.02,2022-06-01,0843,T,65,6.1NRT,295.76,6.91,D
-18.53967,25.88802,310.01,1.59,1.24,2022-06-01,0843,T,62,6.1NRT,296.83,11.34,D
-17.87115,20.26222,307.59,1.03,1.01,2022-06-01,0843,T,44,6.1NRT,294.12,4.56,D
-18.11409,21.91372,308.36,1.01,1.01,2022-06-01,0843,T,52,6.1NRT,296.01,4.89,D
-18.11904,21.88386,314.57,1.01,1.01,2022-06-01,0843,T,27,6.1NRT,297.02,8.25,D
-18.1204,21.89335,314.46,1.01,1.01,2022-06-01,0843,T,48,6.1NRT,297.02,8.47,D
-18.12534,21.8635,316.27,1.01,1,2022-06-01,0843,T,73,6.1NRT,297.13,10.24,D
-18.1267,21.87299,317.42,1.01,1.01,2022-06-01,0843,T,64,6.1NRT,296.82,10.81,D
-18.13464,21.86577,310.48,1.01,1.01,2022-06-01,0843,T,63,6.1NRT,296.95,6.4,D
-18.94998,22.76749,314.6,1.08,1.04,2022-06-01,0843,T,72,6.1NRT,300.48,9.83,D
-19.0574,20.31208,313.55,1.01,1.01,2022-06-01,0843,T,70,6.1NRT,296.42,9.16,D
-19.05639,20.24374,309.67,1.01,1.01,2022-06-01,0843,T,63,6.1NRT,295.89,6.22,D
-19.08352,20.42494,312.59,1.01,1,2022-06-01,0843,T,68,6.1NRT,295.31,8.55,D
-20.09647,23.17913,310.55,1.14,1.07,2022-06-01,0843,T,64,6.1NRT,298.69,7.03,D
-19.97334,20.77882,307.14,1,1,2022-06-01,0843,T,58,6.1NRT,293.85,5.26,D
-19.98232,20.77739,305.28,1,1,2022-06-01,0843,T,51,6.1NRT,293.82,4,D
11.92019,30.23446,333.47,1.18,1.08,2022-06-01,0835,T,69,6.1NRT,313.65,13.98,D
10.85055,35.18684,321.28,2.78,1.59,2022-06-01,0835,T,38,6.1NRT,300.06,33.22,D
10.84745,35.1793,321.13,2.78,1.59,2022-06-01,0835,T,40,6.1NRT,300.04,32.63,D
11.28008,32.47598,334.85,1.68,1.28,2022-06-01,0835,T,79,6.1NRT,307.47,29.45,D
10.42203,32.22709,322.18,1.67,1.27,2022-06-01,0835,T,23,6.1NRT,298.43,18.35,D
10.07931,32.27757,338.7,1.71,1.28,2022-06-01,0835,T,65,6.1NRT,296.64,65.87,D
10.06789,32.27571,327.84,1.71,1.28,2022-06-01,0835,T,58,6.1NRT,296.63,32.87,D
8.96168,32.69296,317.72,1.92,1.35,2022-06-01,0835,T,50,6.1NRT,290.06,20.62,D
8.91146,32.8944,329.86,2,1.38,2022-06-01,0837,T,83,6.1NRT,294.12,58.11,D
8.9086,32.91226,317.3,2,1.38,2022-06-01,0837,T,48,6.1NRT,293.24,20.87,D
8.89921,32.8924,328.57,2,1.38,2022-06-01,0837,T,82,6.1NRT,292.93,52.87,D
8.89633,32.91026,327.43,2,1.38,2022-06-01,0837,T,81,6.1NRT,291.41,49.54,D
8.91724,32.62736,326.11,1.9,1.35,2022-06-01,0837,T,71,6.1NRT,292.34,38.5,D
9.01779,30.7812,324.12,1.39,1.17,2022-06-01,0837,T,75,6.1NRT,298.65,22.55,D
9.01582,30.79366,318.45,1.39,1.17,2022-06-01,0837,T,61,6.1NRT,298.02,13.49,D
9.01251,28.67922,332.31,1.07,1.03,2022-06-01,0837,T,77,6.1NRT,303.83,21.57,D
8.96049,28.71091,358.04,1.08,1.04,2022-06-01,0837,T,98,6.1NRT,302.49,78.23,D
8.95901,28.72058,324.09,1.08,1.04,2022-06-01,0837,T,51,6.1NRT,300.73,11.97,D
8.93824,28.85682,348.88,1.09,1.04,2022-06-01,0837,T,93,6.1NRT,303.82,48.59,D
8.93674,28.86662,338.74,1.09,1.04,2022-06-01,0837,T,85,6.1NRT,303.46,28.17,D
8.95124,28.70953,324.75,1.08,1.04,2022-06-01,0837,T,58,6.1NRT,302.71,12.2,D
8.98822,27.97807,348.21,1.02,1.01,2022-06-01,0837,T,92,6.1NRT,311.07,36.21,D
8.78438,29.03383,344.83,1.12,1.05,2022-06-01,0837,T,90,6.1NRT,303.54,39.35,D
8.78288,29.04384,341.46,1.12,1.05,2022-06-01,0837,T,88,6.1NRT,306.43,31.73,D
8.60264,30.16509,319.94,1.29,1.13,2022-06-01,0837,T,21,6.1NRT,299.86,9.34,D
10.00572,19.99556,358.06,2.56,1.54,2022-06-01,0837,T,99,6.1NRT,301.73,272.27,D
9.99193,19.99388,338.14,2.56,1.54,2022-06-01,0837,T,88,6.1NRT,301.58,110.08,D
8.57626,29.94033,334.06,1.25,1.11,2022-06-01,0837,T,83,6.1NRT,300.55,29.69,D
8.57098,29.97393,324.51,1.25,1.11,2022-06-01,0837,T,62,6.1NRT,300.55,10.64,D
8.56922,29.98516,323.64,1.26,1.11,2022-06-01,0837,T,62,6.1NRT,301.23,10.57,D
8.57637,29.9338,329,1.25,1.11,2022-06-01,0837,T,78,6.1NRT,300.56,22.46,D
8.57468,29.94498,324.87,1.25,1.11,2022-06-01,0837,T,57,6.1NRT,299.92,14,D
8.5696,29.97866,328.17,1.26,1.11,2022-06-01,0837,T,76,6.1NRT,301.01,17.63,D
8.6873,26.57822,332.22,1,1,2022-06-01,0837,T,77,6.1NRT,305.92,16.4,D
6.22938,30.79426,313.99,1.54,1.22,2022-06-01,0837,T,53,6.1NRT,290.46,10.07,D
-1.15084,29.43051,306.61,1.6,1.25,2022-06-01,0839,T,49,6.1NRT,288.77,7.29,D
-3.42682,25.01822,309.56,1.01,1,2022-06-01,0839,T,55,6.1NRT,284.71,4.48,D
-4.1492,27.92829,322.52,1.39,1.17,2022-06-01,0839,T,79,6.1NRT,295.29,23.96,D
-4.33375,28.35212,317.92,1.49,1.21,2022-06-01,0839,T,74,6.1NRT,293.8,21.36,D
-4.07715,26.07232,333.47,1.09,1.04,2022-06-01,0839,T,86,6.1NRT,298.46,28.06,D
-4.07855,26.08203,329.05,1.09,1.04,2022-06-01,0839,T,83,6.1NRT,299.58,21.27,D
-4.07996,26.09176,326.02,1.09,1.04,2022-06-01,0839,T,81,6.1NRT,300,17.27,D
-4.07945,26.02256,335.94,1.09,1.04,2022-06-01,0839,T,88,6.1NRT,299.14,30.96,D
-4.08085,26.03224,317.24,1.09,1.04,2022-06-01,0839,T,51,6.1NRT,299.58,6.87,D
-4.00914,25.35324,316.06,1.03,1.02,2022-06-01,0839,T,35,6.1NRT,295.97,8.06,D
-4.01823,25.35196,321.49,1.03,1.02,2022-06-01,0839,T,76,6.1NRT,296.47,13.7,D
-3.94852,24.36854,313.34,1,1,2022-06-01,0839,T,40,6.1NRT,296.13,5.1,D
-3.94982,24.37745,317.7,1,1,2022-06-01,0839,T,70,6.1NRT,296.13,9.05,D
-3.9676,24.36894,312.18,1,1,2022-06-01,0839,T,48,6.1NRT,295.65,5.54,D
-4.57576,28.19438,330.92,1.46,1.2,2022-06-01,0839,T,85,6.1NRT,293.11,43.77,D
-4.66091,28.4624,320.54,1.54,1.22,2022-06-01,0839,T,73,6.1NRT,293.84,24.94,D
-4.05758,24.16777,313.12,1,1,2022-06-01,0839,T,63,6.1NRT,296.07,5.28,D
-4.35043,25.10285,313.28,1.02,1.01,2022-06-01,0839,T,62,6.1NRT,296.8,6.18,D
-4.38679,24.46671,317.34,1,1,2022-06-01,0839,T,70,6.1NRT,295.17,7.19,D
-25.20196,31.07598,308.18,4.61,1.97,2022-06-01,0845,T,63,6.1NRT,289.73,79.09,D
-25.20083,31.06802,313.63,4.61,1.97,2022-06-01,0845,T,70,6.1NRT,289.58,116.14,D
